X,Z,reason,context,removed,added,tier,size,sleepers
1004,2440,redundant,downtown,downtown_filler_31,xcpv_Mirror_Shop_Zeebark,1,25x25,1
1004,2546,junk,downtown,rubble_downtown_filler_13,xcpv_Subday_Swolk,1,25x25,1
1004,2587,junk,downtown,rubble_downtown_filler_14,xcpv_Store_XS_03_ZZTong,2,25x25,1
1005,1754,redundant,downtown,downtown_filler_14,xcpv_Camping_Shop_Zeebark,1,25x25,1
1006,2761,junk,commercial,remnant_waste_01,xcpv_Syberdime_Lunitar,4,42x42,1
1007,-2744,junk,downtown,remnant_downtown_filler_17,xcpv_Store_XS_01_ZZTong,1,25x25,1
1007,-2719,junk,downtown,remnant_downtown_filler_09,xcpv_Store_XS_04_ZZTong,1,25x25,1
1007,-2694,junk,downtown,remnant_downtown_filler_12,xcpv_Store_Set_2_Guppycur,2,25x25,1
1007,-2554,junk,industrial,remnant_waste_06,xcpv_Baseball_Curmudgeon,1,42x42,1
1010,855,junk,downtown,remnant_downtown_filler_12,xcpv_Manhole_InfectedGaming,1,25x25,1
1010,1305,redundant,downtown,downtown_filler_05,xcpv_Countrytown_Alice,2,25x25,1
1011,2309,junk,industrial,lot_industrial_11,xcpv_LittleAsia_filler_01_TFP,0,25x25,1
1013,-2338,junk,wilderness,wilderness_filler_11,xcpv_Field_Potato_01_ZZTong,0,25x25,1
1014,1799,redundant,downtown,downtown_filler_12,xcpv_City_06_Stallionsden,1,25x25,1
1014,1824,junk,downtown,remnant_downtown_filler_05,xcpv_Supermarket_03_Zyncosa,0,25x25,1
1018,2002,redundant,industrial,warehouse_07,xcpv_Saturn_Office_Doc_Saturn,3,42x42,1
1018,2064,redundant,industrial,parking_lot_01,xcpv_KZTV_01_ZZTong,2,42x42,1
1018,2152,redundant,industrial,lot_vacant_05,xcpv_Bar_Pool_01_ZZTong,1,42x42,1
1021,2225,redundant,industrial,warehouse_04,xcpv_Waste_Crane_NLBlackEagle,1,42x42,1
1022,979,junk,downtown,remnant_downtown_filler_15,xcpv_Kissing_Booth_Stallionsden,1,25x25,1
1022,1429,redundant,downtown,downtown_filler_13,xcpv_Downtown_Building_Lot_Zeebark,0,25x25,0
1024,-2589,junk,industrial,lot_industrial_15,xcpv_LittleAsia_Modern_Cottage_StompyNZ,0,25x25,1
1028,-2007,junk,wilderness,lot_industrial_14,xcpv_Field_Cotton_01_ZZTong,0,25x25,1
1029,2587,junk,downtown,remnant_waste_19,xcpv_Mafia_Museum_Voltralux,3,42x42,1
1039,1754,redundant,downtown,downtown_filler_09,xcpv_Church_Zeebark,1,25x25,1
1039,1791,junk,downtown,rubble_downtown_filler_20,xcpv_Store_XS_10_ZZTong,2,25x25,1
1039,1816,junk,downtown,rubble_downtown_filler_21,xcpv_Store_XS_15_ZZTong,1,25x25,1
1043,854,junk,downtown,remnant_downtown_filler_18,xcpv_LittleAsia_Living_House_sm_Magoli,1,25x25,1
1043,1304,junk,downtown,rubble_downtown_filler_17,xcpv_Zee_Antiques_Zeebark,3,25x25,1
1043,2629,junk,downtown,rubble_downtown_filler_16,xcpv_Food_Store_ActiniumTiger,1,25x25,1
1044,896,junk,downtown,remnant_downtown_filler_21,xcpv_LittleAsia_Restaurant_Valconian,0,25x25,1
1044,1346,junk,downtown,rubble_downtown_filler_20,xcpv_Speedy_Flowers_Fluffy_Panda,1,25x25,1
1046,941,junk,downtown,remnant_downtown_filler_14,xcpv_LittleAsia_Modern_Cottage_StompyNZ,0,25x25,1
1046,1391,redundant,downtown,downtown_filler_11,xcpv_Drive_Thru_01_ZZTong,1,25x25,1
1046,1604,junk,downtown,remnant_downtown_filler_20,xcpv_Store_XS_12_ZZTong,1,25x25,1
1046,2309,junk,industrial,remnant_burnt_05,xcpv_Brownstones_01_ZZTong,2,42x42,1
1046,2439,junk,downtown,rubble_downtown_filler_05,xcpv_Store_Hugh_Diegar,2,25x25,1
1046,2504,redundant,downtown,downtown_filler_30,xcpv_Hot_Spot_Shema,2,25x25,1
1047,-2744,junk,downtown,remnant_downtown_filler_14,xcpv_Store_Hugh_Diegar,2,25x25,1
1047,-2622,junk,downtown,remnant_downtown_filler_18,xcpv_Store_XS_03_ZZTong,2,25x25,1
1049,2743,redundant,commercial,store_grocery_01,xcpv_LittleAsia_Fence_House_LouisVuitton,2,60x60,1
1050,-184,junk,wilderness,wilderness_filler_05,xcpv_Cabin_02_Stallionsden,1,25x25,1
1060,-1759,junk,wilderness,remnant_skyscraper_03,xcpv_Cidery_Deverezieaux,3,60x60,1
1064,-2486,junk,industrial,lot_industrial_16,xcpv_LittleAsia_Temple_Monks_Magoli,2,25x25,1
1064,1754,redundant,downtown,downtown_filler_13,xcpv_Convenience_OctoberFire,1,25x25,1
1067,2389,junk,downtown,rubble_downtown_filler_03,xcpv_Store_Set_2_Guppycur,2,25x25,1
1069,979,junk,downtown,remnant_downtown_filler_11,xcpv_Mens_Club_Vittles,2,25x25,1
1069,1429,redundant,downtown,downtown_filler_12,xcpv_Entrance_Sinkhole_FNS,0,25x25,1
1072,-2664,junk,downtown,remnant_downtown_strip_03,xcpv_Latte_Ladies_FNS,1,42x42,1
1083,663,junk,wilderness,wilderness_filler_01,xcpv_Cave_03_Fluffy_Panda,0,25x25,1
1084,2364,junk,downtown,rubble_downtown_filler_01,xcpv_Store_XS_04_ZZTong,1,25x25,1
1086,-2746,junk,downtown,remnant_downtown_filler_11,xcpv_Store_XS_02_ZZTong,1,25x25,1
1086,-2721,junk,downtown,remnant_downtown_strip_02,xcpv_Lakeside_Lodge_Kam,5,42x42,1
1087,1604,junk,downtown,remnant_downtown_filler_14,xcpv_Pet_Salon_Zeebark,1,25x25,1
1087,1629,junk,downtown,remnant_downtown_strip_18,xcpv_Little_Italy_Sarongas1999_Crazy1,1,42x42,1
1087,1792,junk,downtown,remnant_downtown_filler_04,xcpv_Store_XS_11_ZZTong,1,25x25,1
1087,2462,junk,downtown,remnant_downtown_strip_20,xcpv_Lumber_Yard_01_ZZTong,1,42x42,1
1087,2505,redundant,downtown,downtown_filler_27,xcpv_Ntt_Hub_01_ZZTong,1,25x25,1
1087,2629,junk,downtown,rubble_downtown_filler_12,xcpv_Store_Bob_diegar,2,25x25,1
1088,2549,junk,downtown,remnant_hospital_01,xcpv_Hotel_Restaurant_DazZ,5,60x60,1
1089,1837,junk,downtown,remnant_downtown_filler_21,xcpv_Store_XS_13_ZZTong,1,25x25,1
1090,1879,junk,downtown,remnant_downtown_filler_02,xcpv_Strip_Food_Stores_Gtpwr,1,25x25,1
1091,-2579,redundant,industrial,remnant_waste_05,xcpv_Carwash_Zeebark,1,42x42,1
1091,2437,junk,downtown,rubble_downtown_filler_04,xcpv_Store_Joel_Diegar,1,25x25,1
1092,2389,junk,downtown,rubble_downtown_filler_02,xcpv_Supermarket_04_Dest_Zyncosa,0,25x25,1
1093,1994,redundant,industrial,warehouse_03,xcpv_Little_League_Curmudgeon,5,60x60,1
1093,2054,junk,industrial,remnant_waste_15,xcpv_Dataden_AndyRed,5,60x60,1
1093,2221,redundant,industrial,remnant_waste_05,xcpv_Ria_Cafe_L_Redzero83,5,42x42,1
1094,855,junk,downtown,remnant_downtown_strip_04,xcpv_Malibu_Club_AndyRed,2,42x42,1
1094,917,junk,downtown,remnant_downtown_filler_19,xcpv_LittleAsia_Rickshaw_Stand_Komotipanda,0,25x25,1
1094,942,junk,downtown,remnant_downtown_filler_20,xcpv_LittleAsia_Temple_Monks_Magoli,2,25x25,1
1094,979,junk,downtown,remnant_downtown_filler_23,xcpv_Kits_Gelato_Shema,2,25x25,1
1094,1367,redundant,downtown,downtown_filler_07,xcpv_Filler_3_Zeebark,0,25x25,1
1094,1392,redundant,downtown,downtown_filler_06,xcpv_Filler_Park_10A_Deverezieaux,0,25x25,1
1094,1429,redundant,downtown,downtown_filler_14,xcpv_Filler_Park_10_Deverezieaux,0,25x25,0
1095,-2507,junk,industrial,remnant_burnt_06,xcpv_Bear_Head_Grill_TheGamerMama,2,42x42,1
1106,-2355,junk,wilderness,remnant_library_02,xcpv_Coronado_Crash_Slaan,0,60x60,1
1110,1179,redundant,residential,house_old_tudor_04,xcpv_Modern_House_KatsPurr,2,42x42,1
1110,2761,redundant,commercial,fire_station_02,xcpv_Latte_Ladies_FNS,1,42x42,1
1111,1727,redundant,downtown,downtown_filler_11,xcpv_Downtown_Building_Lot_01_Zeebark,0,25x25,1
1111,1754,junk,downtown,rubble_downtown_filler_19,xcpv_Store_XS_07_ZZTong,1,25x25,1
1112,1779,junk,downtown,remnant_downtown_strip_19,xcpv_Lua_Market_Oscerc,1,42x42,1
1112,2629,junk,downtown,rubble_downtown_filler_15,xcpv_Supermarket_02_Zyncosa,0,25x25,1
1114,2269,junk,industrial,lot_industrial_20,xcpv_Mikeys_Mines_FNS,1,25x25,1
1118,1022,junk,wilderness,wilderness_filler_03,xcpv_Chicken_Survivor_Site_01_Weazelsun,0,25x25,1
1119,-426,junk,wilderness,wilderness_filler_20,xcpv_Field_Corn_01_ZZTong,0,25x25,1
1119,909,junk,downtown,remnant_downtown_filler_16,xcpv_LittleAsia_Sword_Master_Magoli,0,25x25,1
1119,934,junk,downtown,remnant_downtown_filler_22,xcpv_LittleAsia_Pagoda_Magoli,3,25x25,1
1119,1359,redundant,downtown,downtown_filler_09,xcpv_Fast_Food_Vittles,1,25x25,1
1119,1384,junk,downtown,rubble_downtown_filler_21,xcpv_Smoke_Shop_EvilRacc0on,1,25x25,1
1121,-2065,junk,wilderness,wilderness_filler_19,xcpv_Shack_03_TallManBrad,0,25x25,1
1123,1878,junk,downtown,remnant_downtown_filler_08,xcpv_Supermarket_03_Dest_Zyncosa,0,25x25,1
1127,2522,redundant,downtown,downtown_filler_25,xcpv_Mouse_House_BattlePapi,1,25x25,1
1128,-2680,junk,downtown,remnant_downtown_filler_16,xcpv_Store_Joel_Diegar,1,25x25,1
1128,-2655,junk,downtown,remnant_downtown_filler_19,xcpv_Store_XS_05_ZZTong,1,25x25,1
1128,-2630,junk,downtown,remnant_downtown_filler_15,xcpv_Store_Bob_diegar,2,25x25,1
1128,1429,junk,downtown,rubble_downtown_filler_19,xcpv_Zee_Plantz_Zeebark,1,25x25,1
1128,1687,junk,downtown,remnant_downtown_filler_17,xcpv_Store_XS_09_ZZTong,1,25x25,1
1129,1646,junk,downtown,remnant_downtown_filler_18,xcpv_Store_XS_14_ZZTong,3,25x25,1
1129,1837,junk,downtown,remnant_downtown_filler_15,xcpv_Supermarket_02_Dest_Zyncosa,0,25x25,1
1129,2355,junk,downtown,remnant_downtown_filler_30,xcpv_Supermarket_04_Zyncosa,0,25x25,1
1129,2389,junk,downtown,rubble_downtown_filler_24,xcpv_Store_XS_05_ZZTong,1,25x25,1
1129,2414,junk,downtown,remnant_downtown_filler_22,xcpv_Store_XS_02_ZZTong,1,25x25,1
1129,2461,junk,downtown,remnant_downtown_filler_24,xcpv_Store_XS_01_ZZTong,1,25x25,1
1137,-2178,junk,wilderness,wilderness_filler_17,xcpv_Research_Station_NLBlackEagle,1,25x25,1
1154,-2810,junk,downtown,remnant_downtown_filler_04,xcpv_Store_XS_13_ZZTong,1,25x25,1
1154,-2507,junk,industrial,remnant_waste_15,xcpv_Car_Compound_Lunitar,4,60x60,1
1154,1240,redundant,downtown,downtown_filler_30,xcpv_Filler_4_Stallionsden,0,25x25,1
1154,1496,junk,downtown,remnant_downtown_filler_21,xcpv_Ultrascans_Clinic_AndyRed,1,25x25,1
1154,1537,junk,downtown,remnant_downtown_filler_02,xcpv_Uptown_Filler_05_LuzipherMST,3,25x25,1
1154,1646,junk,downtown,rubble_downtown_filler_02,xcpv_Warehouse_05_ZZTong,1,25x25,1
1154,1687,redundant,downtown,downtown_filler_park_05,xcpv_Farmers_Market_Vittles,1,25x25,1
1154,1796,redundant,downtown,downtown_filler_03,xcpv_Fire_Station_Slick50,1,25x25,1
1154,1837,junk,downtown,rubble_downtown_filler_24,xcpv_Small_Cafe_Bostonlondon,0,25x25,1
1154,2654,junk,commercial,remnant_waste_02,xcpv_TFP_BK_Book_Store_BadKarma64,3,42x42,1
1155,-2878,junk,downtown,remnant_business_04,xcpv_Library_01_ZZTong,1,42x42,1
1155,-2777,junk,downtown,remnant_downtown_filler_02,xcpv_Store_XS_15_ZZTong,1,25x25,1
1155,1172,redundant,downtown,parking_garage_01,xcpv_Mo_Power_01_InfectedGaming,1,42x42,1
1155,1273,redundant,downtown,downtown_filler_15,xcpv_Estate_Agent_Medusa,1,25x25,1
1155,1987,junk,downtown,remnant_downtown_strip_08,xcpv_LittleAsia_Gundam_Base_Hashi,2,42x42,1
1155,2063,junk,downtown,remnant_downtown_filler_12,xcpv_Police_Station_Stallionsden,4,25x25,1
1155,2088,junk,downtown,remnant_downtown_filler_11,xcpv_Reptile_Store_Zeebark,2,25x25,1
1155,2113,junk,downtown,rubble_downtown_filler_16,xcpv_Prepper_Petes_Lunitar,2,25x25,1
1155,2287,junk,downtown,remnant_downtown_strip_13,xcpv_LittleAsia_Park_02_TFP,0,42x42,1
1155,2363,junk,downtown,remnant_downtown_filler_07,xcpv_Park_Azaroth_Svarii,0,25x25,1
1155,2388,junk,downtown,remnant_downtown_filler_18,xcpv_Servo_OctoberFire,1,25x25,1
1155,2413,junk,downtown,remnant_downtown_filler_14,xcpv_Park_Bench_InfectedGaming,0,25x25,1
1155,2629,junk,downtown,remnant_downtown_filler_29,xcpv_Simps_Camping_Battlepapi,1,25x25,1
1156,-2639,redundant,downtown,downtown_filler_plaza_05,xcpv_City_Park_1_OctoberFire,0,25x25,1
1156,1411,junk,downtown,remnant_downtown_filler_29,xcpv_Used_Cars_Vitttles,1,25x25,1
1157,1906,junk,downtown,rubble_downtown_filler_12,xcpv_Restaurant_Gertle,1,25x25,1
1157,1956,redundant,downtown,downtown_filler_25,xcpv_Fuel_Station_NLBlackEagle,0,25x25,1
1157,2206,junk,downtown,remnant_downtown_filler_16,xcpv_Optometrists_Vittles,1,25x25,1
1157,2231,junk,downtown,remnant_downtown_filler_26,xcpv_PoPo_TehKarmah,2,25x25,1
1157,2256,junk,downtown,remnant_downtown_filler_08,xcpv_Pump_Substation_01_ZZTong,0,25x25,1
1157,2530,junk,downtown,remnant_downtown_filler_17,xcpv_Olive_Burgr_WillyBilly,0,25x25,1
1159,-2406,junk,wilderness,wilderness_filler_15,xcpv_Field_Aloe_01_ZZTong,0,25x25,1
1160,1349,junk,downtown,remnant_library_01,xcpv_Highrise_Gikon,2,60x60,1
1164,-2582,junk,industrial,remnant_waste_08,xcpv_Bike_Shop_War3zuk,2,42x42,1
1166,-2355,junk,wilderness,remnant_school_01,xcpv_Coronado_Barn_Slaan,2,60x60,1
1166,838,junk,wilderness,wilderness_filler_02,xcpv_Cave_NAGG,3,25x25,1
1169,2826,junk,wilderness,remnant_library_02,xcpv_Christmas_Day_Massacre_FNS,3,60x60,1
1170,2571,junk,downtown,remnant_downtown_strip_15,xcpv_LittleAsia_Restaurant_01_Redlotus,2,42x42,1
1171,-2746,junk,downtown,remnant_downtown_filler_28,xcpv_Supermarket_03_Dest_Zyncosa,0,25x25,1
1171,1304,junk,downtown,remnant_downtown_filler_28,xcpv_Uptown_filler_11_LuzipherMST,2,25x25,1
1179,1479,junk,downtown,remnant_downtown_strip_04,xcpv_Lighthouse_NAGG,3,42x42,1
1179,1537,junk,downtown,remnant_downtown_strip_01,xcpv_Library_NAGG,2,42x42,1
1179,1629,junk,downtown,remnant_downtown_strip_05,xcpv_LittleAsia_Castle_Kouseki,4,42x42,1
1179,1687,redundant,downtown,parking_garage_02,xcpv_Shrub_Conservatory_Werewulfen,1,42x42,1
1180,2437,junk,downtown,remnant_downtown_strip_14,xcpv_LittleAsia_Park_03_TFP,0,42x42,1
1183,-611,junk,wilderness,wilderness_filler_21,xcpv_Peggys_Petting_Zoo_FNS,1,25x25,1
1192,2629,junk,downtown,remnant_downtown_filler_19,xcpv_Park_Grampt,0,25x25,1
1193,1579,junk,downtown,remnant_downtown_filler_24,xcpv_Uptown_Filler_06_LuzipherMST,4,25x25,1
1193,1729,junk,downtown,remnant_downtown_filler_30,xcpv_Video_Rental_Voltralux,1,25x25,1
1193,1879,junk,downtown,rubble_downtown_filler_22,xcpv_Retro_Cafe_Zeebark,1,25x25,1
1196,-2811,junk,downtown,remnant_downtown_filler_05,xcpv_Store_XS_11_ZZTong,1,25x25,1
1196,-2771,junk,downtown,remnant_downtown_filler_01,xcpv_Strip_Food_Stores_Gtpwr,1,25x25,1
1196,-2746,junk,downtown,remnant_downtown_filler_29,xcpv_Supermarket_03_Zyncosa,0,25x25,1
1196,-2622,junk,downtown,remnant_downtown_filler_26,xcpv_Supermarket_02_Zyncosa,0,25x25,1
1196,1239,redundant,downtown,downtown_filler_25,xcpv_Filler_1_Stallionsden,0,25x25,1
1196,1279,redundant,downtown,downtown_filler_22,xcpv_Filler_3_Stallionsden,0,25x25,1
1196,1304,junk,downtown,remnant_downtown_filler_27,xcpv_Valentine_Gift_Shop_Libby,1,25x25,1
1196,1428,redundant,downtown,post_office_01,xcpv_Filler_2_Stallionsden,0,25x25,1
1196,1454,junk,downtown,remnant_downtown_filler_04,xcpv_Uptown_Filler_03_LuzipherMST,3,25x25,1
1196,1604,junk,downtown,rubble_downtown_filler_05,xcpv_Water_Tower_Dough,0,25x25,1
1196,1754,redundant,downtown,downtown_filler_02,xcpv_Eco_Apartments_Voltralux,3,25x25,1
1197,1906,junk,downtown,rubble_downtown_filler_13,xcpv_ProTech_Cafe_TheStainGaming,2,25x25,1
1197,2028,redundant,downtown,downtown_filler_27,xcpv_Filler_Deverezieaux,4,25x25,1
1197,2179,junk,downtown,remnant_downtown_filler_15,xcpv_Pop_in_Pills_Zeebark,1,25x25,1
1197,2206,junk,downtown,remnant_downtown_filler_06,xcpv_Pizza_Time_FNS,0,25x25,1
1197,2328,junk,downtown,remnant_downtown_filler_09,xcpv_Observatory_NLBlackEagle,1,25x25,1
1197,2505,junk,downtown,remnant_downtown_filler_25,xcpv_Seafood_Shop_Guppycur,1,25x25,1
1197,2530,junk,downtown,remnant_downtown_filler_20,xcpv_Pet_Store_Oscerc,1,25x25,1
1209,-2886,junk,downtown,remnant_downtown_filler_06,xcpv_Store_XS_09_ZZTong,1,25x25,1
1209,-2162,junk,wilderness,wilderness_filler_19,xcpv_Field_Fish_01_ZZTong,0,25x25,1
1209,1164,junk,downtown,rubble_downtown_filler_15,xcpv_ZVS_Pharmacy_Ogodno77,1,25x25,1
1217,-2861,junk,downtown,remnant_downtown_filler_23,xcpv_Store_XS_14_ZZTong,3,25x25,1
1217,1189,junk,downtown,rubble_downtown_filler_14,xcpv_ZBites_Zeebark,2,25x25,1
1220,3082,junk,wilderness,wilderness_filler_15,xcpv_Mass_Grave_01_ZZTong,0,25x25,1
1222,2286,junk,downtown,remnant_downtown_strip_12,xcpv_LittleAsia_Pagoda_RedLotus,2,42x42,1
1226,-2306,redundant,wilderness,water_tower_03,xcpv_Studio_01_ZZTong,0,25x25,1
1234,-2886,junk,downtown,remnant_downtown_filler_22,xcpv_Store_XS_12_ZZTong,1,25x25,1
1234,1164,junk,downtown,rubble_downtown_filler_12,xcpv_Watering_Hole_02_ZZTong,1,25x25,1
1236,1904,junk,downtown,rubble_downtown_filler_15,xcpv_Quad_Zeebark,3,25x25,1
1236,1929,junk,downtown,remnant_downtown_strip_09,xcpv_LittleAsia_Khoo_Kongsi_StompyNZ,2,42x42,1
1236,2055,junk,downtown,rubble_downtown_filler_17,xcpv_Police_Station_01_Weazelsun,1,25x25,1
1236,2177,redundant,downtown,downtown_filler_22,xcpv_Hostel_BYM1X,1,25x25,1
1236,2204,junk,downtown,remnant_downtown_filler_27,xcpv_Slabhouse_01_ZZTong,1,25x25,1
1236,2477,junk,downtown,rubble_downtown_filler_20,xcpv_Oil_Pump_Jack_01_ZZTong,0,25x25,1
1236,2513,junk,downtown,remnant_downtown_strip_16,xcpv_LittleAsia_Restaurant_Redlotus,3,42x42,1
1237,-2788,junk,downtown,remnant_downtown_strip_04,xcpv_Law_Offices_01_ZZTong,1,42x42,1
1237,-2663,redundant,downtown,parking_garage_03,xcpv_Hospital_Deverezieaux,5,42x42,1
1237,-2621,junk,downtown,remnant_downtown_filler_25,xcpv_Subday_Swolk,1,25x25,1
1237,-1924,junk,wilderness,wilderness_filler_05,xcpv_Field_Yucca_01_ZZTong,0,25x25,1
1237,1262,junk,downtown,remnant_downtown_strip_06,xcpv_LittleAsia_Chinese_Market_Magoli,1,42x42,1
1237,1329,junk,downtown,remnant_business_04,xcpv_LittleAsia_Apartments_Magoli,3,42x42,1
1237,1429,junk,downtown,lot_downtown_filler_01,xcpv_Uptown_Filler_09_LuzipherMST,2,25x25,1
1237,1455,junk,downtown,remnant_downtown_filler_23,xcpv_Uptown_Filler_04_LuzipherMST,3,25x25,1
1237,1579,junk,downtown,remnant_downtown_filler_22,xcpv_Uptown_Filler_02_LuzipherMST,3,25x25,1
1237,1605,redundant,downtown,downtown_filler_31,xcpv_Filler_2_Zeebark,0,25x25,1
1237,1729,junk,downtown,rubble_downtown_filler_04,xcpv_Waste_Disposal_Vittles,1,25x25,1
1237,1755,redundant,downtown,downtown_filler_01,xcpv_Fit_You_Shema,2,25x25,1
1238,1499,junk,downtown,remnant_hospital_01,xcpv_Haus_Der_Pizza_PlastikRice,2,60x60,1
1238,1649,junk,downtown,remnant_church_01,xcpv_Hostel_TopMinder,5,60x60,1
1238,1799,junk,downtown,remnant_school_01,xcpv_Hotel_Dest_Zyncosa,5,60x60,1
1240,-2746,junk,downtown,lot_downtown_filler_01,xcpv_Supermarket_02_Dest_Zyncosa,0,25x25,1
1240,1304,junk,downtown,remnant_downtown_filler_26,xcpv_Uptown_Filler_10_LuzipherMST,5,25x25,1
1241,-2813,junk,downtown,remnant_downtown_filler_07,xcpv_Store_XS_07_ZZTong,1,25x25,1
1241,1237,junk,downtown,rubble_downtown_filler_11,xcpv_Watering_Hole_01_ZZTong,0,25x25,1
1242,-2861,junk,downtown,remnant_downtown_filler_24,xcpv_Store_XS_16_ZZTong,1,25x25,1
1242,1189,junk,downtown,rubble_downtown_filler_13,xcpv_Wooden_Store_Guppycur,1,25x25,1
1256,2917,junk,wilderness,wilderness_filler_14,xcpv_House_Shanty_01_Svarii,0,25x25,1
1261,2079,junk,downtown,remnant_downtown_strip_11,xcpv_LittleAsia_KungFu_School_Magoli,2,42x42,1
1261,2762,junk,commercial,remnant_waste_03,xcpv_TFP_Brr_Icecream_VoltraLux,1,42x42,1
1262,1579,junk,downtown,remnant_downtown_filler_05,xcpv_Uptown_Filler_01_LuzipherMST,2,25x25,1
1262,1729,junk,downtown,rubble_downtown_filler_03,xcpv_Warehouse_03_ZZTong,2,25x25,1
1276,2127,junk,downtown,rubble_downtown_filler_18,xcpv_Private_School_Vittles,2,25x25,1
1276,2152,junk,downtown,remnant_downtown_filler_28,xcpv_Power_Station_LuckyStar,1,25x25,1
1276,2477,redundant,downtown,downtown_filler_11,xcpv_Frat_House_EvilRacc0on,1,25x25,1
1277,1472,junk,downtown,remnant_downtown_filler_01,xcpv_Uptown_Filler_07_LuzipherMST,3,25x25,1
1277,1622,junk,downtown,rubble_downtown_filler_01,xcpv_Washington_Cemetery_Double_G,1,25x25,1
1277,1772,junk,downtown,rubble_downtown_filler_23,xcpv_Solar_Farm_02_ZZTong,0,25x25,1
1278,1970,redundant,downtown,downtown_filler_30,xcpv_Fanz_Duplex_Zeebark,2,25x25,1
1278,1995,junk,downtown,rubble_downtown_filler_14,xcpv_Polizei_Mute,2,25x25,1
1278,2320,redundant,downtown,downtown_filler_24,xcpv_Food_Truck_Laz_Man,0,25x25,1
1279,-2895,junk,downtown,remnant_downtown_filler_08,xcpv_Store_XS_06_ZZTong,2,25x25,1
1279,-2836,junk,downtown,remnant_downtown_filler_20,xcpv_Store_XS_08_ZZTong,1,25x25,1
1279,-2789,junk,downtown,remnant_downtown_filler_21,xcpv_Store_XS_10_ZZTong,2,25x25,1
1279,-2704,junk,downtown,remnant_downtown_filler_27,xcpv_Supermarket_04_Dest_Zyncosa,0,25x25,1
1279,-2663,junk,downtown,remnant_downtown_filler_30,xcpv_Supermarket_04_Zyncosa,0,25x25,1
1279,1155,redundant,downtown,downtown_filler_park_02,xcpv_Filler_Park_11_Deverezieaux,0,25x25,0
1279,1189,redundant,downtown,downtown_filler_27,xcpv_Filler_Zeebark,0,25x25,1
1279,1214,redundant,downtown,downtown_filler_24,xcpv_Filler_Park_11A_Deverezieaux,0,25x25,1
1279,1261,junk,downtown,rubble_downtown_filler_16,xcpv_Zap_Arcade_Voltralux,2,25x25,1
1279,1346,redundant,downtown,downtown_filler_plaza_05,xcpv_Filler_Sandbox_1_Arramus,0,25x25,0
1279,1387,junk,downtown,remnant_downtown_filler_25,xcpv_Uptown_Filler_08_LuzipherMST,3,25x25,1
1297,-2069,junk,wilderness,wilderness_filler_19,xcpv_Field_Hop_01_ZZTong,0,25x25,1
1304,1390,junk,downtown,remnant_downtown_filler_17,xcpv_Surprise_Store_InfectedGaming,1,25x25,1
1305,-3046,junk,commercial,remnant_business_05,xcpv_Stripper_Bar_Mute,2,42x42,1
1305,-2472,junk,industrial,lot_industrial_17,xcpv_LittleAsia_Pagoda_Magoli,3,25x25,1
1305,1322,junk,downtown,remnant_downtown_strip_02,xcpv_Library_Lili,1,42x42,1
1305,1423,junk,downtown,remnant_downtown_filler_19,xcpv_Tattoo_Parlour_Mute,1,25x25,1
1307,-754,redundant,industrial,fire_station_02,xcpv_Union_Station_BuLLeTZ,2,42x42,1
1322,1842,junk,wilderness,lot_downtown_filler_01,xcpv_Field_Chickens_01_ZZTong,0,25x25,1
1340,-2051,junk,wilderness,wilderness_filler_18,xcpv_Wilderness_Filler_02_ZZTong,0,25x25,1
1346,1389,junk,downtown,remnant_downtown_filler_14,xcpv_Supermarket_05_Zyncosa,0,25x25,1
1346,1429,junk,downtown,remnant_downtown_filler_20,xcpv_They_All_Float_Down_Here_FNS,1,25x25,1
1359,1314,junk,downtown,remnant_downtown_filler_12,xcpv_Supermarket_06_Zyncosa,0,25x25,1
1367,1339,junk,downtown,remnant_downtown_filler_06,xcpv_Tribute_OctoberFire,0,25x25,1
1370,-943,redundant,industrial,warehouse_06,xcpv_Titty_Twister_Sorrowthief,1,42x42,1
1379,-2091,redundant,wilderness,warehouse_05,xcpv_Cave_01_ZZTong,1,42x42,1
1379,2349,junk,wilderness,lot_industrial_16,xcpv_L4D_Tower_CraterCreator,0,25x25,1
1380,824,redundant,wilderness,cave_07,xcpv_Coronado_Sheds_Slaan,1,60x60,1
1384,1314,junk,downtown,remnant_downtown_filler_15,xcpv_Supermarket_05_Dest_Zyncosa,0,25x25,1
1387,-1446,redundant,residential,house_old_victorian_07,xcpv_Nice_House_BigC90210,2,42x42,1
1387,1412,junk,downtown,remnant_downtown_strip_03,xcpv_Library_Mexico666,3,42x42,1
1391,-779,redundant,industrial,warehouse_08,xcpv_Utility_Combo_LuckyStar,2,42x42,1
1391,1387,junk,downtown,remnant_downtown_filler_07,xcpv_Tattooist_Mute,0,25x25,1
1392,1339,junk,downtown,remnant_downtown_filler_09,xcpv_TFP_Remnant_Industrial_04_ZZTong,0,25x25,1
1401,-979,junk,wilderness,lot_vacant_04,xcpv_Cave_05_Fluffy_Panda,0,25x25,1
1412,-3046,redundant,commercial,parking_lot_02,xcpv_Store_S_01_ZZTong,3,42x42,1
1412,-2938,junk,commercial,remnant_burnt_08,xcpv_Strip_Mall_Guppycur,1,42x42,1
1412,-2788,redundant,commercial,parking_lot_01,xcpv_Store_S_02_ZZTong,2,42x42,1
1429,1339,junk,downtown,remnant_downtown_filler_08,xcpv_Tattooist_01_Mute,2,25x25,1
